grip_x,grip_y,grip_z,obj_x,obj_y,obj_z,cam_x,cam_y,distance,grasp_angle,grasp_width
3.261005,0.058905844,0.4686985,3.4964874,0.4644606,0.13052177,-0.3736468553543091,0.01925947517156601,0.7323768138885498,59.88827636724776,0.0670354936839348
3.2660294,0.06758297,0.44275862,3.4969423,0.4641881,0.12894405,-0.3574557900428772,-0.027150936424732208,0.7010213732719421,59.88827636724776,0.0670354936839348
3.2688491,0.07606,0.4163664,3.4973977,0.4639156,0.12736635,-0.3409281075000763,-0.07225015759468079,0.6690138578414917,59.88827636724776,0.0670354936839348
3.2694194,0.08415168,0.38958097,3.4978526,0.46364307,0.12578864,-0.3240775763988495,-0.11576490104198456,0.6364202499389648,45.726044677930524,0.06398034258654427
3.2676544,0.09163597,0.36230153,3.498308,0.46337056,0.12421094,-0.30694523453712463,-0.15763217210769653,0.6031652092933655,35.49383228239882,0.06177299591867962
3.2634246,0.09826439,0.33462754,3.4987628,0.4630981,0.12263323,-0.28954777121543884,-0.19755572080612183,0.5693520307540894,28.101058826627163,0.06017818795114742
3.2572544,0.10400744,0.30786,3.4992182,0.4628256,0.12105553,-0.271962434053421,-0.2329581379890442,0.5363892912864685,22.759780004832137,0.0590259391946054
3.2504058,0.10930008,0.28488952,3.4996731,0.46255314,0.11947782,-0.2540498375892639,-0.26038986444473267,0.5073992013931274,7.852214707516454,0.05826727521584134
3.243705,0.11451,0.2666002,3.500128,0.4622807,0.11790012,-0.235732764005661,-0.28054603934288025,0.483147531747818,-2.918501219794127,0.057719140491184304
3.2376518,0.11986043,0.2526406,3.5005834,0.46200818,0.11632241,-0.21712636947631836,-0.2950206995010376,0.46318376064300537,-10.700343477276023,0.0573231131526196
3.2325146,0.12551604,0.24241444,3.5010383,0.46173573,0.11474471,-0.19835364818572998,-0.30517658591270447,0.4468500018119812,-16.322724508306692,0.0570369834005066
3.2282093,0.13151386,0.23490113,3.5014937,0.46146327,0.11316702,-0.17947381734848022,-0.31223639845848083,0.4332457482814789,-16.322724508306692,0.0570369834005066
3.2243965,0.13774705,0.22901173,3.5019486,0.46119076,0.11158933,-0.16050025820732117,-0.3172796368598938,0.4213266670703888,-16.322724508306692,0.0570369834005066
3.221254,0.1443862,0.2247259,3.502404,0.4609183,0.11001164,-0.1414783000946045,-0.3203665614128113,0.41116344928741455,-16.322724508306692,0.0570369834005066
3.2186048,0.15141007,0.22155756,3.5028589,0.4606458,0.10843395,-0.12240888923406601,-0.3219031095504761,0.40236392617225647,-16.322724508306692,0.0570369834005066
3.216266,0.15876693,0.2190655,3.5033143,0.46037334,0.10685627,-0.10329687595367432,-0.3221814036369324,0.394570916891098,-16.322724508306692,0.0570369834005066
3.21407,0.16637325,0.21687347,3.5037692,0.4601009,0.1052786,-0.08418568968772888,-0.3214108645915985,0.38750648498535156,-16.322724508306692,0.0570369834005066
3.211796,0.17410836,0.21519375,3.5042245,0.45982844,0.10370092,-0.06505361199378967,-0.31987786293029785,0.3818245828151703,-16.322724508306692,0.0570369834005066
3.209446,0.1821257,0.21494214,3.5046794,0.45955592,0.102123246,-0.04565994441509247,-0.3176024556159973,0.37874311208724976,-16.322724508306692,0.0570369834005066
3.207108,0.19055861,0.21651708,3.5051348,0.45928347,0.100545585,-0.025989003479480743,-0.314372181892395,0.3786650598049164,-16.322724508306692,0.0570369834005066
3.2047625,0.19942933,0.21997257,3.5055897,0.45901102,0.098967925,-0.0060849785804748535,-0.3099333345890045,0.3816413879394531,-16.322724508306692,0.0570369834005066
3.2023184,0.20867789,0.22522639,3.5060446,0.4587385,0.09739028,0.013988003134727478,-0.30401700735092163,0.3876248002052307,-16.322724508306692,0.0570369834005066
3.1996021,0.2181148,0.2318838,3.5065,0.45846605,0.09581265,0.03412970155477524,-0.29647284746170044,0.39625853300094604,-16.322724508306692,0.0570369834005066
3.1964421,0.22749132,0.23955932,3.506955,0.4581936,0.09423502,0.0542244091629982,-0.28727811574935913,0.4071698784828186,-16.322724508306692,0.0570369834005066
3.19276,0.23663498,0.24802464,3.5074103,0.45792115,0.09265742,0.07418327033519745,-0.27637797594070435,0.4200511872768402,-16.322724508306692,0.0570369834005066
3.1883729,0.24527475,0.25667208,3.5078652,0.4576487,0.09107983,0.09401250630617142,-0.26402994990348816,0.4342527687549591,-16.322724508306692,0.0570369834005066
3.183157,0.25317088,0.2648177,3.5077946,0.45611048,0.09171195,0.11405440419912338,-0.24942509829998016,0.446539968252182,-16.322724508306692,0.0570369834005066
3.1771877,0.26036188,0.2723163,3.507724,0.45457226,0.092344075,0.13398003578186035,-0.2341274470090866,0.4589632749557495,3.7425796446687247,0.05127389381556818
3.1704688,0.2668483,0.27864867,3.5076535,0.45303404,0.0929762,0.15391290187835693,-0.21857252717018127,0.4708193838596344,18.239761895193464,0.04711006159045018
3.1634824,0.27286333,0.28330106,3.507583,0.45149583,0.09360832,0.1733667254447937,-0.20338092744350433,0.4809039235115051,28.713976071197585,0.04410169280780242
3.1579006,0.2777502,0.28628913,3.5075123,0.4499576,0.09424044,0.18882565200328827,-0.18998181819915771,0.48831355571746826,36.28159581336057,0.041928146362339415
3.1542425,0.2815866,0.28818378,3.5074418,0.4484194,0.094872564,0.19962583482265472,-0.1785980612039566,0.4933062195777893,39.93930328089807,0.042409626700458454
3.1524506,0.2846879,0.28960818,3.5073712,0.44688118,0.095504686,0.20631882548332214,-0.16881351172924042,0.49652099609375,42.581996926193916,0.04275749624474946
3.1524262,0.2873652,0.29113352,3.5073006,0.44534296,0.09613681,0.20947669446468353,-0.16004791855812073,0.4985574185848236,44.49134308492017,0.043008831990499714
3.1539986,0.28988925,0.29332787,3.50723,0.44380474,0.09676893,0.20973481237888336,-0.15154601633548737,0.5001044869422913,45.87084568459988,0.04319042206680428
3.1569843,0.29238433,0.2965194,3.5071595,0.44226652,0.09740105,0.20760998129844666,-0.1427377462387085,0.5016729235649109,48.370313921483145,0.047492491405209294
3.161194,0.29486227,0.30074742,3.507089,0.4407283,0.098033175,0.20352154970169067,-0.1333467662334442,0.5034971237182617,50.1761797226313,0.05060073650220691
3.166469,0.2972971,0.3059191,3.5070183,0.4391901,0.0986653,0.19779714941978455,-0.12324314564466476,0.5056562423706055,51.480917763960846,0.0528464435847877
3.1726756,0.29964516,0.31189853,3.5069478,0.43765187,0.09929742,0.19069606065750122,-0.11236982047557831,0.5081638097763062,52.423590998821446,0.054468966951952316
3.1797009,0.301857,0.31854457,3.5068772,0.43611366,0.09992954,0.18242809176445007,-0.10070808231830597,0.511006772518158,56.221413054542914,0.051508976457417414
3.1874452,0.30388427,0.32572675,3.5068066,0.43457544,0.10056166,0.1731702834367752,-0.08825838565826416,0.5141633749008179,58.96533948980167,0.049370383325115945
3.1958256,0.30568188,0.33332974,3.506736,0.43303722,0.101193786,0.16306696832180023,-0.07503551244735718,0.517607569694519,60.947826339276126,0.04782524978702813
3.2047663,0.3072101,0.34125635,3.5066655,0.431499,0.10182591,0.15224194526672363,-0.0610605850815773,0.5213157534599304,62.38017308802142,0.046708890805759684
3.2142031,0.30843347,0.3494232,3.506595,0.4299608,0.10245803,0.1407986283302307,-0.04636228084564209,0.5252638459205627,64.60880783454328,0.04822824644045727
3.2240765,0.30932248,0.3577609,3.5065243,0.42842257,0.10309015,0.1288270652294159,-0.030973169952630997,0.5294289588928223,66.21899643890532,0.04932598088652629
3.2343364,0.30985016,0.3662129,3.5064538,0.42688435,0.103722274,0.11640066653490067,-0.014929048717021942,0.5337907671928406,67.3823577055569,0.05011909402381115
3.2449067,0.30995637,0.3746201,3.5063832,0.42534614,0.1043544,0.10358423739671707,0.0015824660658836365,0.5382378101348877,68.22288622071265,0.050692118265499464
3.2556138,0.30944893,0.38236642,3.5063126,0.42380792,0.10498652,0.09041939675807953,0.017718501389026642,0.5422544479370117,68.22288622071265,0.050692118265499464
3.2662427,0.30811077,0.38843888,3.506242,0.4222697,0.10561864,0.07693049311637878,0.03202248364686966,0.5449137687683105,68.22288622071265,0.050692118265499464
3.2765784,0.30576843,0.3916367,3.5061715,0.42073148,0.10625076,0.06314506381750107,0.04247479885816574,0.5450143814086914,68.22288622071265,0.050692118265499464
3.2863119,0.3026305,0.3912353,3.506101,0.41919327,0.106882885,0.04956497251987457,0.047818027436733246,0.5417855978012085,68.22288622071265,0.050692118265499464
3.2948728,0.29938126,0.3873521,3.5060303,0.41765505,0.10751501,0.03747191280126572,0.04851115494966507,0.5353778004646301,68.22288622071265,0.050692118265499464
3.3019254,0.2967803,0.3808686,3.5059597,0.41611683,0.10814713,0.02795501798391342,0.04605948179960251,0.5265982747077942,68.22288622071265,0.050692118265499464
3.3072844,0.29511887,0.3725129,3.5058892,0.41457862,0.10877925,0.02144365757703781,0.041519686579704285,0.5161678791046143,68.22288622071265,0.050692118265499464
3.3110387,0.29447535,0.36287266,3.5058186,0.4130404,0.109411374,0.01784171164035797,0.035599641501903534,0.5045990943908691,68.22288622071265,0.050692118265499464
3.313705,0.2945833,0.3527379,3.505748,0.41150218,0.110043496,0.016251161694526672,0.029293164610862732,0.49261942505836487,51.31609532429047,0.04466962885048543
3.3159003,0.29503262,0.3428415,3.5056775,0.40996397,0.11067562,0.015550382435321808,0.023497000336647034,0.48093971610069275,39.10093890162544,0.04031838024813779
3.3180792,0.29550585,0.3336414,3.505607,0.40842575,0.11130774,0.014915086328983307,0.018695101141929626,0.47000181674957275,30.27548838624996,0.037174603132941623
3.320465,0.29578885,0.3251451,3.5055363,0.40688753,0.11193986,0.01388821005821228,0.01465807855129242,0.4597572088241577,23.899100388891174,0.034903224167212386
3.3230927,0.29574823,0.3170713,3.5054657,0.4053493,0.112571985,0.012295514345169067,0.010847561061382294,0.44987958669662476,28.022213427924452,0.036984355540131235
3.3264947,0.29521006,0.30935776,3.5053952,0.4038111,0.11320411,0.009426124393939972,0.006968788802623749,0.4400181770324707,31.001162598625992,0.0384879729570651
3.3303208,0.2943853,0.3021577,3.5053246,0.40227288,0.11383623,0.005888484418392181,0.0036047548055648804,0.430558443069458,33.153453374457854,0.03957433654079982
3.3343167,0.29340398,0.29515225,3.505254,0.40073466,0.11446835,0.0020803064107894897,0.0003971904516220093,0.4212017357349396,34.70848345999637,0.04035923423004816
3.3386335,0.29217935,0.2883053,3.5051835,0.39919645,0.11510047,-0.0022279545664787292,-0.0026189684867858887,0.411895215511322,35.032633762634724,0.041259558580488874
3.343283,0.29062754,0.2815397,3.505113,0.39765823,0.115732595,-0.007124625146389008,-0.005514167249202728,0.40258729457855225,35.266832356290934,0.04191004292368229
3.3480422,0.28879955,0.27466705,3.5050423,0.39612,0.11636472,-0.012336015701293945,-0.0084911547601223,0.3931443691253662,35.436040840207546,0.042380017861639536
3.3525403,0.28697312,0.26752913,3.5049717,0.3945818,0.11699684,-0.01722528785467148,-0.011661317199468613,0.3834398090839386,35.558293969837294,0.04271957475431364
3.356298,0.28567266,0.26010036,3.5049012,0.39304358,0.11762896,-0.02081465721130371,-0.014942273497581482,0.3734488785266876,36.05701125905743,0.0421846809061078
3.3588486,0.28523135,0.25220808,3.5048306,0.39150536,0.118261084,-0.022366628050804138,-0.01858913153409958,0.3629778027534485,36.41733450051898,0.04179822010077908
3.359941,0.28562224,0.2436984,3.50476,0.38996714,0.118893206,-0.02173297479748726,-0.02282441407442093,0.35194140672683716,36.677668042474956,0.041519002168929064
3.3595061,0.28647867,0.2354624,3.5046895,0.38842893,0.11952533,-0.019273653626441956,-0.02709171548485756,0.34161627292633057,36.86575902653814,0.04131726721316743
3.3583155,0.28717136,0.2288353,3.504619,0.3868907,0.12015745,-0.016334671527147293,-0.030445603653788567,0.3335507810115814,35.238574880404975,0.044744866457736954
3.3572958,0.28748906,0.22476052,3.5045483,0.3853525,0.12078957,-0.013947326689958572,-0.03190886601805687,0.3286842405796051,34.06293433482376,0.04722130691193843
3.3565273,0.28783435,0.22348867,3.5044777,0.38381428,0.121421695,-0.011749990284442902,-0.03114706464111805,0.3271579444408417,33.213534040641335,0.049010535140098996
3.3558733,0.28812078,0.22466876,3.5044072,0.38227606,0.12205382,-0.009717606008052826,-0.028562279418110847,0.32859569787979126,32.59984232809453,0.05030325253494501
3.3554857,0.28866598,0.22818686,3.5043366,0.38073784,0.12268594,-0.007643699645996094,-0.0238591730594635,0.33266445994377136,33.8157208631702,0.05119143371137626
3.355238,0.28898624,0.2333138,3.504266,0.37919962,0.12331806,-0.00593247264623642,-0.017769046127796173,0.33866482973098755,34.69419310476237,0.05183314461134783
3.3548024,0.28890595,0.2378082,3.5041955,0.3776614,0.12395018,-0.004493266344070435,-0.012265268713235855,0.344090074300766,35.328889299312706,0.05229678073657729
3.353877,0.28827062,0.24004062,3.5041249,0.3761232,0.124582306,-0.0032203271985054016,-0.008955463767051697,0.3472580313682556,35.78745729987533,0.05263175783705558
3.352417,0.28685427,0.23946914,3.5040543,0.37458497,0.12521443,-0.0023164451122283936,-0.008618667721748352,0.3476606011390686,37.528690180498934,0.053016659545299494
3.350919,0.28491518,0.23667611,3.5039837,0.37304676,0.12584655,-0.0019421875476837158,-0.010413039475679398,0.3457459807395935,38.78673093674949,0.05329475102950572
3.3498273,0.28268185,0.23321995,3.5039132,0.37150854,0.12647867,-0.002246282994747162,-0.012679003179073334,0.343070387840271,39.695665383140515,0.053495672126844716
3.3490648,0.28051203,0.23065397,3.5038426,0.36997032,0.1271108,-0.0027772411704063416,-0.013987600803375244,0.3413090109825134,40.35237052065803,0.053640837619672144
3.3484006,0.27870584,0.22948837,3.503772,0.3684321,0.12774292,-0.0030069351196289062,-0.013865415006875992,0.3410213589668274,37.700758898012666,0.05023092223936568
3.347698,0.27712297,0.22913235,3.5037014,0.3668939,0.12837504,-0.002966158092021942,-0.012939900159835815,0.3416213095188141,35.784969500651385,0.047767258377094265
3.3468566,0.27547595,0.22875935,3.5036309,0.36535567,0.12900716,-0.002879910171031952,-0.01213652640581131,0.3422909379005432,34.400811661057865,0.04598726123660317
3.346388,0.27398357,0.22950675,3.5035603,0.36381745,0.12963928,-0.0029495656490325928,-0.010067567229270935,0.3440077304840088,33.40075762195155,0.04470121330259835
3.346188,0.27292487,0.23244928,3.5034897,0.36227924,0.1302714,-0.0027809664607048035,-0.005630269646644592,0.3478847146034241,35.25684606050576,0.04746923336617535
3.345653,0.27192634,0.23551415,3.5034192,0.36074102,0.13090353,-0.0022559762001037598,-0.0015375055372714996,0.35173532366752625,36.597869957361176,0.049469127862109726
3.344525,0.27047503,0.23647055,3.5033486,0.3592028,0.13153566,-0.0017169490456581116,-0.00043460726737976074,0.35334500670433044,37.566759722839215,0.050914051635422314
3.343077,0.26868314,0.23576139,3.503278,0.3576646,0.1321678,-0.0012807995080947876,-0.0015707425773143768,0.35319939255714417,38.2667825783971,0.05195800906164066
3.3419516,0.26711974,0.23519133,3.5032074,0.35612637,0.13279994,-0.000874638557434082,-0.002409510314464569,0.3529229462146759,36.51464108137614,0.04974598196127313
3.3414922,0.26598707,0.23542288,3.5031369,0.35458815,0.13343208,-0.0005714148283004761,-0.0020234771072864532,0.3530139625072479,35.24871884977849,0.0481477923812576
3.3416784,0.26519644,0.23598956,3.5030663,0.35304993,0.13406421,-0.00044812262058258057,-0.0009312182664871216,0.3529811501502991,34.334090037449194,0.04699310040969637
3.3425515,0.26452127,0.23620419,3.5029957,0.35151172,0.13469635,-0.0007868483662605286,7.858872413635254e-05,0.35211220383644104,33.673270720541275,0.04615883546024339
3.3442538,0.26380172,0.23583625,3.5029252,0.3499735,0.13532849,-0.0018797218799591064,0.000780545175075531,0.3501502275466919,33.648764963451434,0.04497413244631443
3.3467147,0.26309782,0.23520063,3.5028546,0.34843528,0.13596062,-0.0035865306854248047,0.0015442557632923126,0.3474891483783722,33.63105955395402,0.044118184518750755
3.3496473,0.26253211,0.2346648,3.502784,0.34689707,0.13659276,-0.005508631467819214,0.002691652625799179,0.3446543216705322,33.618267395592135,0.043499762141086
3.35276,0.26214194,0.23427191,3.5027134,0.34535885,0.1372249,-0.0073475465178489685,0.004142634570598602,0.3418255150318146,33.60902506117567,0.043052951973223216
3.355805,0.2619316,0.23384689,3.5026429,0.34382063,0.13785703,-0.008892364799976349,0.0056061334908008575,0.33892175555229187,34.543133952099105,0.045873137814715706
3.3585818,0.2618981,0.2332166,3.5025723,0.3422824,0.13848917,-0.009989358484745026,0.006811164319515228,0.33583465218544006,35.21802762579129,0.04791072208519402
3.3609824,0.2620393,0.2323532,3.5025017,0.3407442,0.13912131,-0.010563045740127563,0.007684651762247086,0.33258235454559326,35.705638305033894,0.04938287672061461
3.3630052,0.26233846,0.23135713,3.5024312,0.33920598,0.13975345,-0.010642088949680328,0.008328285068273544,0.3292901813983917,36.057937020786675,0.05044650844470598
3.3647377,0.26273528,0.23036581,3.5023606,0.33766776,0.14038558,-0.010369926691055298,0.008900567889213562,0.32610780000686646,35.92631314278275,0.04931880613450718
3.3663194,0.26311707,0.22947131,3.50229,0.33612955,0.14101772,-0.009984925389289856,0.009514864534139633,0.32312867045402527,35.831214890924926,0.04850404121538855
3.367876,0.26339364,0.2287226,3.5022194,0.33459133,0.14164986,-0.00968584418296814,0.010247007012367249,0.3203963041305542,35.762506403957644,0.04791537356132534
3.3694816,0.26353297,0.2281286,3.5021489,0.3330531,0.142282,-0.009563907980918884,0.011128056794404984,0.317903608083725,35.71286452212379,0.04749006118126467
3.3711574,0.26355034,0.22766657,3.5020783,0.3315149,0.14291413,-0.009617939591407776,0.012150038033723831,0.31560927629470825,34.4966266551281,0.04541650688342668
3.3728955,0.26346955,0.22728427,3.5020077,0.32997668,0.14354627,-0.009813256561756134,0.013263408094644547,0.313442587852478,33.61789479622371,0.04391836390323873
3.374693,0.26328695,0.22691749,3.5019372,0.32843846,0.1441784,-0.010149817913770676,0.014401007443666458,0.3113258481025696,32.983011028165286,0.04283595560005294
3.3765364,0.26302862,0.22654572,3.5018666,0.32690024,0.14481054,-0.010588131844997406,0.015550661832094193,0.3092324435710907,32.524307505743074,0.042053915601001204
3.3784146,0.26271597,0.22616015,3.501796,0.32536203,0.14544268,-0.011095650494098663,0.016703452914953232,0.3071449398994446,33.8850388233468,0.042889295081590145
3.3803163,0.262377,0.2257656,3.5017254,0.3238238,0.14607482,-0.011633079499006271,0.017870433628559113,0.30506432056427,34.86816720031548,0.04349285675631565
3.3822293,0.26202413,0.2253493,3.5016549,0.3222856,0.14670695,-0.012177832424640656,0.019035182893276215,0.30297353863716125,35.578477452675365,0.043928930066304835
3.3841417,0.2616708,0.22490238,3.5015843,0.32074738,0.14733909,-0.012707270681858063,0.020191509276628494,0.3008626401424408,36.09167661000538,0.04424399303277202
3.386044,0.26132062,0.22441389,3.5015137,0.31920916,0.14797123,-0.013210132718086243,0.021323978900909424,0.29871994256973267,35.59153964061002,0.042472454964862766
3.387929,0.26097938,0.22388504,3.5014431,0.31767094,0.14860336,-0.013675577938556671,0.022434018552303314,0.296548455953598,35.23019068022188,0.04119251871079833
3.389793,0.26064482,0.2233185,3.5013726,0.31613272,0.1492355,-0.014104235917329788,0.023519832640886307,0.29435229301452637,34.96911605634145,0.04026776476723678
3.3916361,0.26031628,0.22272274,3.501302,0.3145945,0.14986764,-0.014497712254524231,0.024590443819761276,0.2921425402164459,34.78048964058783,0.039599630043013555
3.3934612,0.25998658,0.22210193,3.5012314,0.3130563,0.15049978,-0.014865249395370483,0.025646302849054337,0.28992509841918945,34.39906398805595,0.03941423166466118
3.3952723,0.25965148,0.2214626,3.5011609,0.31151807,0.15113191,-0.015214726328849792,0.02669508382678032,0.2877088189125061,34.123483954101665,0.03928028133630159
3.397072,0.2593047,0.22080779,3.5010903,0.30997986,0.15176405,-0.015554990619421005,0.027737773954868317,0.2854974567890167,33.9243773795697,0.039183502224061785
3.3988652,0.258942,0.22014223,3.5010197,0.30844164,0.15239619,-0.01589392125606537,0.028779927641153336,0.2832975387573242,33.780522879470354,0.03911357931546853
3.4006538,0.25855955,0.21946698,3.5009491,0.30690342,0.15302832,-0.01623699814081192,0.02982180379331112,0.28110989928245544,31.47827066826735,0.039390398307719086
3.402442,0.25815624,0.2187845,3.5008786,0.3053652,0.15366046,-0.016587287187576294,0.030866676941514015,0.27893775701522827,29.814893445673178,0.03959040002962012
3.40423,0.25773048,0.21809426,3.500808,0.303827,0.1542926,-0.016947731375694275,0.031914591789245605,0.2767801582813263,28.61310340234889,0.03973490127369361
3.4060192,0.25728303,0.2173962,3.5007374,0.30228877,0.15492474,-0.017317600548267365,0.03296612575650215,0.27463677525520325,27.744810096047097,0.039839303422536713
3.4078097,0.25681373,0.21668823,3.5006669,0.30075055,0.15555687,-0.017697688192129135,0.034020159393548965,0.27250468730926514,30.78184081441564,0.04127255445026686
3.4096003,0.25632566,0.2159695,3.5005963,0.29921234,0.15618901,-0.01808316633105278,0.03507566452026367,0.2703828513622284,32.97609550843691,0.04230807831780189
3.4113898,0.2558188,0.21523832,3.5005257,0.29767412,0.15682115,-0.01847418211400509,0.03613167256116867,0.2682690918445587,34.561444524867284,0.04305624431209595
3.4131784,0.25529608,0.21449366,3.5004551,0.2961359,0.15745328,-0.01886710338294506,0.03718803822994232,0.2661619782447815,35.70685918923822,0.043596794242973406
3.414963,0.2547577,0.21373476,3.5003622,0.29410487,0.15828793,-0.018851788714528084,0.038414664566516876,0.2637636065483093,41.1566332441075,0.03631999581991853
3.4167182,0.25416702,0.21293461,3.5002692,0.29207385,0.15912257,-0.01885649561882019,0.03958354517817497,0.26135411858558655,45.09409499875056,0.031062508959261385
3.4184248,0.25351825,0.21209447,3.5001762,0.29004282,0.15995722,-0.018875299021601677,0.040684089064598083,0.25894397497177124,47.93891111648017,0.027263974702436602
3.4200783,0.2528081,0.21122508,3.5000832,0.2880118,0.16079186,-0.018909521400928497,0.04171835631132126,0.2565450966358185,49.99429076153981,0.0245195337018807
3.42169,0.25204757,0.21036051,3.4999902,0.28598076,0.1616265,-0.01895507052540779,0.042722780257463455,0.2541934847831726,49.99429076153981,0.0245195337018807
3.4232702,0.2512328,0.20951347,3.4998972,0.28394973,0.16246115,-0.01902293786406517,0.043707504868507385,0.25189951062202454,49.99429076153981,0.0245195337018807
3.4248335,0.25036854,0.2086921,3.4998043,0.2819187,0.16329579,-0.019116677343845367,0.04469037055969238,0.24966919422149658,49.99429076153981,0.0245195337018807
